,Date,Adj_Close_QQQ,Adj_Close_SPY
0,2017-01-03,115.70185900000001,208.213501
1,2017-01-04,116.33099399999999,209.45224
2,2017-01-05,116.989182,209.28581200000002
3,2017-01-06,118.01513700000001,210.034561
4,2017-01-09,118.40228300000001,209.34127800000002
5,2017-01-10,118.66361200000001,209.34127800000002
6,2017-01-11,118.98301699999999,209.93290699999997
7,2017-01-12,118.79911799999999,209.405945
8,2017-01-13,119.205627,209.88670299999998
9,2017-01-17,118.84751100000001,209.147141
10,2017-01-18,119.0895,209.609329
11,2017-01-19,119.03141000000001,208.832855
12,2017-01-20,119.292725,209.600113
13,2017-01-23,119.38954199999999,209.054703
14,2017-01-24,120.19288600000002,210.395096
15,2017-01-25,121.40274,212.216156
16,2017-01-26,121.52856399999999,211.99433900000002
17,2017-01-27,121.76089499999999,211.661514
18,2017-01-30,120.81233200000001,210.34886200000003
19,2017-01-31,120.57035800000001,210.33036800000002
20,2017-02-01,121.40274,210.413589
21,2017-02-02,121.29626499999999,210.552246
22,2017-02-03,121.644722,212.00355499999998
23,2017-02-06,121.78991699999999,211.624527
24,2017-02-07,122.235153,211.633789
25,2017-02-08,122.4384,211.91111800000002
26,2017-02-09,122.88363600000001,213.16832000000002
27,2017-02-10,123.290131,214.00950600000002
28,2017-02-13,123.987022,215.17430099999999
29,2017-02-14,124.40322900000001,216.033981
30,2017-02-15,125.138824,217.16172799999998
31,2017-02-16,125.100105,216.97686800000002
32,2017-02-17,125.642113,217.318909
33,2017-02-21,126.261574,218.61308300000002
34,2017-02-22,126.30996699999999,218.41893
35,2017-02-23,125.83569299999999,218.566818
36,2017-02-24,126.07766699999999,218.844162
37,2017-02-27,126.23253600000001,219.18620299999998
38,2017-02-28,125.845367,218.594604
39,2017-03-01,127.219803,221.65438799999998
40,2017-03-02,126.58096299999998,220.25852999999998
41,2017-03-03,126.813286,220.39718599999998
42,2017-03-06,126.53256999999999,219.74086
43,2017-03-07,126.319626,219.084534
44,2017-03-08,126.542274,218.67777999999998
45,2017-03-09,126.63903799999999,218.955078
46,2017-03-10,127.17138700000001,219.72236600000002
47,2017-03-13,127.384331,219.83329799999998
48,2017-03-14,127.07456200000001,218.992081
49,2017-03-15,127.85858200000001,220.887131
50,2017-03-16,127.7715,220.452637
51,2017-03-17,127.726875,220.065475
52,2017-03-20,127.84322399999999,219.824112
53,2017-03-21,125.903465,217.001648
54,2017-03-22,126.75695800000001,217.512314
55,2017-03-23,126.43690500000001,217.280182
56,2017-03-24,126.698761,217.12234500000002
57,2017-03-27,126.902428,216.89953599999998
58,2017-03-28,127.67836799999999,218.47789
59,2017-03-29,128.27002,218.682144
60,2017-03-30,128.483398,219.378448
61,2017-03-31,128.396149,218.86782799999997
62,2017-04-03,128.318512,218.487167
63,2017-04-04,128.522141,218.626434
64,2017-04-05,127.99845900000001,217.976532
65,2017-04-06,128.066299,218.589294
66,2017-04-07,127.99845900000001,218.36647000000002
67,2017-04-10,128.046951,218.49641400000002
68,2017-04-11,127.49408700000001,218.236481
69,2017-04-12,126.980042,217.280182
70,2017-04-13,126.475677,215.868973
71,2017-04-17,127.52318600000001,217.78155499999997
72,2017-04-18,127.32920800000001,217.13162200000002
73,2017-04-19,127.53290600000001,216.732422
74,2017-04-20,128.59979199999998,218.49641400000002
75,2017-04-21,128.570679,217.80011000000002
76,2017-04-24,130.122543,220.19547999999998
77,2017-04-25,131.06333899999998,221.476685
78,2017-04-26,130.879074,221.337448
79,2017-04-27,131.66468799999998,221.523102
80,2017-04-28,131.89746100000002,221.04031400000002
81,2017-05-01,133.07106000000002,221.59738199999998
82,2017-05-02,133.294128,221.680954
83,2017-05-03,132.867371,221.411713
84,2017-05-04,132.915863,221.671661
85,2017-05-05,133.400803,222.544403
86,2017-05-08,133.691803,222.507248
87,2017-05-09,134.157349,222.30300899999997
88,2017-05-10,134.234924,222.702225
89,2017-05-11,134.12823500000002,222.24728399999998
90,2017-05-12,134.428925,221.875946
91,2017-05-15,134.855652,223.101471
92,2017-05-16,135.41821299999998,222.89718599999998
93,2017-05-17,131.97503700000001,218.94210800000002
94,2017-05-18,133.129242,219.824112
95,2017-05-19,133.691803,221.253876
96,2017-05-22,134.81686399999998,222.377258
97,2017-05-23,134.952652,222.86935400000002
98,2017-05-24,135.573395,223.389252
99,2017-05-25,136.727615,224.45692400000001
100,2017-05-26,136.970062,224.410538
101,2017-05-30,137.08644099999998,224.21556099999998
102,2017-05-31,137.037979,224.15986600000002
103,2017-06-01,137.571396,225.942413
104,2017-06-02,139.142639,226.694489
105,2017-06-05,139.11355600000002,226.527374
106,2017-06-06,138.56073,225.803177
107,2017-06-07,139.10386699999998,226.22099300000002
108,2017-06-08,139.249359,226.332382
109,2017-06-09,135.76738,225.988892
110,2017-06-12,135.039932,225.942413
111,2017-06-13,136.135956,227.047287
112,2017-06-14,135.544327,226.75947599999998
113,2017-06-15,134.942963,226.32310499999997
114,2017-06-16,134.357483,226.372559
115,2017-06-19,136.604065,228.25711099999998
116,2017-06-20,135.534302,226.717712
117,2017-06-21,136.876373,226.66174300000003
118,2017-06-22,136.837494,226.559128
119,2017-06-23,137.362671,226.829727
120,2017-06-26,136.72079499999998,226.978958
121,2017-06-27,134.240753,225.150391
122,2017-06-28,136.176178,227.165558
123,2017-06-29,133.812881,225.169022
124,2017-06-30,133.861511,225.588852
125,2017-07-03,132.451324,225.97140499999998
126,2017-07-05,133.754532,226.49383500000002
127,2017-07-06,132.548523,224.42268399999998
128,2017-07-07,133.978195,225.87808199999998
129,2017-07-10,134.8535,226.120636
130,2017-07-11,135.232788,225.952713
131,2017-07-12,136.837494,227.650711
132,2017-07-13,137.138992,228.033203
133,2017-07-14,138.21850600000002,229.096802
134,2017-07-17,138.286591,229.068771
135,2017-07-18,139.21051,229.190079
136,2017-07-19,140.027451,230.43090800000002
137,2017-07-20,140.212219,230.53353900000002
138,2017-07-21,140.153885,230.32829300000003
139,2017-07-24,140.795792,230.27229300000002
140,2017-07-25,140.435944,230.832062
141,2017-07-26,140.892975,230.84141499999998
142,2017-07-27,140.007996,230.626785
143,2017-07-28,139.89129599999998,230.35629300000002
144,2017-07-31,139.298035,230.225662
145,2017-08-01,139.618988,230.738785
146,2017-08-02,139.99826000000002,230.85076899999999
147,2017-08-03,139.453644,230.402954
148,2017-08-04,139.70649699999998,230.822754
149,2017-08-07,140.591522,231.251907
150,2017-08-08,140.34840400000002,230.6828
151,2017-08-09,140.16362,230.673447
152,2017-08-10,137.158447,227.41745
153,2017-08-11,138.199051,227.753311
154,2017-08-14,139.97882099999998,230.01101699999998
155,2017-08-15,140.076065,229.98307799999998
156,2017-08-16,140.319199,230.384232
157,2017-08-17,137.45021100000002,226.792358
158,2017-08-18,137.352936,226.437866
159,2017-08-21,137.17785600000002,226.615112
160,2017-08-22,139.268875,228.98481800000002
161,2017-08-23,138.772842,228.16381800000002
162,2017-08-24,138.364426,227.63205
163,2017-08-25,138.072632,228.16381800000002
164,2017-08-28,138.500565,228.17317200000002
165,2017-08-29,139.045197,228.43437200000002
166,2017-08-30,140.679031,229.516602
167,2017-08-31,142.186508,230.8974
168,2017-09-01,141.991974,231.22395299999997
169,2017-09-05,140.717957,229.56327799999997
170,2017-09-06,141.14588899999998,230.34692400000003
171,2017-09-07,141.476547,230.318939
172,2017-09-08,140.25114399999998,230.048355
173,2017-09-11,141.865555,232.50206
174,2017-09-12,142.205948,233.28578199999998
175,2017-09-13,142.400467,233.39768999999998
176,2017-09-14,141.564056,233.32308999999998
177,2017-09-15,142.050323,233.637161
178,2017-09-18,141.864197,234.134109
179,2017-09-19,142.107834,234.368469
180,2017-09-20,141.66923500000001,234.45285
181,2017-09-21,140.801804,233.824692
182,2017-09-22,140.665314,233.871567
183,2017-09-25,139.183853,233.39338700000002
184,2017-09-26,139.54446399999998,233.534027
185,2017-09-27,140.801804,234.443497
186,2017-09-28,140.753067,234.724777
187,2017-09-29,141.766678,235.549866
188,2017-10-02,141.893417,236.571808
189,2017-10-03,142.19558700000002,237.07811
190,2017-10-04,142.33201599999998,237.359406
191,2017-10-05,143.72583,238.76577799999998
192,2017-10-06,143.920746,238.49386600000003
193,2017-10-09,143.755066,238.100067
194,2017-10-10,143.86228899999998,238.728271
195,2017-10-11,144.291122,239.103317
196,2017-10-12,144.027954,238.747025
197,2017-10-13,144.583557,239.037674
198,2017-10-16,145.080612,239.356461
199,2017-10-17,145.26580800000002,239.525223
200,2017-10-18,145.090363,239.759613
201,2017-10-19,144.554306,239.825241
202,2017-10-20,144.944183,241.062866
203,2017-10-23,143.998734,240.12524399999998
204,2017-10-24,144.242371,240.54716499999998
205,2017-10-25,143.696579,239.356461
206,2017-10-26,143.23848,239.665848
207,2017-10-27,147.41008,241.62539700000002
208,2017-10-30,147.741516,240.72535699999997
209,2017-10-31,148.297043,241.100327
210,2017-11-01,148.248322,241.41912799999997
211,2017-11-02,147.965668,241.51290899999998
212,2017-11-03,149.388702,242.319229
213,2017-11-06,149.895538,242.69426
214,2017-11-07,149.98323100000002,242.52549700000003
215,2017-11-08,150.587555,242.938004
216,2017-11-09,149.79805,242.056717
217,2017-11-10,149.788284,241.981644
218,2017-11-13,149.97348,242.20671099999998
219,2017-11-14,149.427673,241.644165
220,2017-11-15,148.725906,240.434677
221,2017-11-16,150.62651100000002,242.478592
222,2017-11-17,150.051453,241.76602200000002
223,2017-11-20,149.934494,242.178558
224,2017-11-21,151.56221000000002,243.76306200000002
225,2017-11-22,151.747421,243.54747000000003
226,2017-11-24,152.30296299999998,244.10997000000003
227,2017-11-27,152.23474099999999,243.98812900000001
228,2017-11-28,152.624619,246.463333
229,2017-11-29,149.963745,246.31332400000002
230,2017-11-30,151.221069,248.46980299999998
231,2017-12-01,150.577789,247.954117
232,2017-12-04,148.842865,247.654083
233,2017-12-05,148.94035300000002,246.76338199999998
234,2017-12-06,149.61283899999998,246.81025699999998
235,2017-12-07,150.119705,247.58845499999998
236,2017-12-08,150.782501,248.938614
237,2017-12-11,151.952072,249.688629
238,2017-12-12,151.747421,250.12927200000001
239,2017-12-13,152.039825,250.101181
240,2017-12-14,151.932602,249.079208
241,2017-12-15,153.65776100000002,251.153397
242,2017-12-18,154.94603,252.746033
243,2017-12-19,154.027954,251.775375
244,2017-12-20,153.861908,251.643448
245,2017-12-21,153.881439,252.16175800000002
246,2017-12-22,153.70564299999998,252.09581
247,2017-12-26,152.875443,251.79422000000002
248,2017-12-27,152.894958,251.916733
249,2017-12-28,153.080521,252.435043
250,2017-12-29,152.133148,251.483246
251,2018-01-02,154.799576,253.283142
252,2018-01-03,156.30368,254.885162
253,2018-01-04,156.577194,255.959488
254,2018-01-05,158.149673,257.665283
255,2018-01-08,158.76503,258.136414
256,2018-01-09,158.77478,258.72070299999996
257,2018-01-10,158.40361000000001,258.32489
258,2018-01-11,159.487778,260.209625
259,2018-01-12,160.659851,261.905975
260,2018-01-16,160.20078999999998,261.010712
261,2018-01-17,161.92953500000002,263.498535
262,2018-01-18,161.958893,263.055695
263,2018-01-19,162.466751,264.252472
264,2018-01-22,164.20533799999998,266.401062
265,2018-01-23,165.562943,266.966553
266,2018-01-24,164.48855600000002,266.862793
267,2018-01-25,164.429977,266.975922
268,2018-01-26,166.949875,270.066925
269,2018-01-29,166.139236,268.276398
270,2018-01-30,164.77182,265.524689
271,2018-01-31,165.455521,265.65661600000004
272,2018-02-01,164.049057,265.35497999999995
273,2018-02-02,160.777039,259.57827799999995
274,2018-02-05,154.438156,248.722015
275,2018-02-06,158.53057900000002,253.622482
276,2018-02-07,156.479507,252.246567
277,2018-02-08,149.876877,242.78508
278,2018-02-09,152.46521,246.43206800000002
279,2018-02-12,155.17068500000002,250.050812
280,2018-02-13,155.97160300000002,250.672806
281,2018-02-14,158.891983,254.05589300000003
282,2018-02-15,161.84166000000002,257.297699
283,2018-02-16,161.118927,257.373077
284,2018-02-20,161.44120800000002,255.761581
285,2018-02-21,160.98216200000002,254.48939500000003
286,2018-02-22,160.96263100000002,254.819229
287,2018-02-23,164.25415,258.88092
288,2018-02-26,166.43222,261.887085
289,2018-02-27,164.371353,258.617035
290,2018-02-28,163.316528,255.997208
291,2018-03-01,160.65008500000002,252.274841
292,2018-03-02,162.124924,253.575333
293,2018-03-05,163.92205800000002,256.506134
294,2018-03-06,164.61553999999998,257.15640299999995
295,2018-03-07,164.996429,257.06213399999996
296,2018-03-08,165.9048,258.306152
297,2018-03-09,169.12794499999998,262.801239
298,2018-03-12,170.02655,262.471344
299,2018-03-13,167.711746,260.775085
300,2018-03-14,167.68238799999997,259.43692000000004
301,2018-03-15,167.535934,259.154175
302,2018-03-16,167.037766,259.435242
303,2018-03-19,163.473846,255.924973
304,2018-03-20,164.011902,256.36016800000004
305,2018-03-21,163.29776,255.868179
306,2018-03-22,159.267151,249.472214
307,2018-03-23,155.070221,244.1548
308,2018-03-26,160.832397,250.834671
309,2018-03-27,155.627884,246.56753500000002
310,2018-03-28,153.837601,245.83892799999998
311,2018-03-29,156.65510600000002,248.98020899999997
312,2018-04-02,152.135345,243.606079
313,2018-04-03,153.847382,246.728348
314,2018-04-04,156.273575,249.368164
315,2018-04-05,157.16378799999998,251.33618199999998
316,2018-04-06,153.231049,245.734894
317,2018-04-09,154.307129,246.94598399999998
318,2018-04-10,157.711655,250.872467
319,2018-04-11,156.801834,249.55738799999997
320,2018-04-12,158.689941,251.610489
321,2018-04-13,157.86816399999998,250.872467
322,2018-04-16,159.071503,252.935089
323,2018-04-17,162.49556,255.641083
324,2018-04-18,162.828125,255.83039900000003
325,2018-04-19,161.33136000000002,254.41111800000002
326,2018-04-20,158.77803,252.25392200000002
327,2018-04-23,158.376892,252.21606400000002
328,2018-04-24,155.021347,248.81935099999998
329,2018-04-25,155.207214,249.43438700000002
330,2018-04-26,158.47473100000002,251.97003199999997
331,2018-04-27,158.572556,252.206604
332,2018-04-30,157.447525,250.266983
333,2018-05-01,159.24758899999998,250.71167000000003
334,2018-05-02,158.308441,249.027512
335,2018-05-03,158.288864,248.47874500000003
336,2018-05-04,161.292252,251.695648
337,2018-05-07,162.632507,252.54722599999997
338,2018-05-08,162.46618700000002,252.54722599999997
339,2018-05-09,164.236923,254.988251
340,2018-05-10,165.939148,257.37255899999997
341,2018-05-11,165.782639,258.157867
342,2018-05-14,166.06636,258.280914
343,2018-05-15,164.227127,256.502075
344,2018-05-16,165.313019,257.58078
345,2018-05-17,164.67713899999998,257.363129
346,2018-05-18,163.82603500000002,256.719727
347,2018-05-21,164.74563600000002,258.64984100000004
348,2018-05-22,164.53041100000002,257.930786
349,2018-05-23,165.919601,258.640411
350,2018-05-24,165.870651,258.11062599999997
351,2018-05-25,166.036972,257.495575
352,2018-05-29,165.303268,254.534119
353,2018-05-30,166.487,257.930786
354,2018-05-31,166.379379,256.35073900000003
355,2018-06-01,168.99147,258.867554
356,2018-06-04,170.517593,260.097504
357,2018-06-05,171.045898,260.286804
358,2018-06-06,172.043747,262.462921
359,2018-06-07,170.644775,262.434509
360,2018-06-08,170.654541,263.210358
361,2018-06-11,171.114395,263.560455
362,2018-06-12,172.014389,263.901062
363,2018-06-13,172.004623,263.058929
364,2018-06-14,173.746033,263.721283
365,2018-06-15,173.13942,263.384796
366,2018-06-18,173.039429,262.84314
367,2018-06-19,172.54924,261.835693
368,2018-06-20,173.774734,262.282379
369,2018-06-21,172.264923,260.638153
370,2018-06-22,171.882599,261.113373
371,2018-06-25,168.010025,257.558838
372,2018-06-26,168.696304,258.12912
373,2018-06-27,166.402176,255.990707
374,2018-06-28,167.833527,257.454346
375,2018-06-29,168.284515,257.824951
376,2018-07-02,169.411972,258.376221
377,2018-07-03,167.451202,257.463776
378,2018-07-05,169.529617,259.564209
379,2018-07-06,172.16687,261.759613
380,2018-07-09,173.71589699999998,264.116669
381,2018-07-10,173.843369,265.06701699999996
382,2018-07-11,172.960999,263.128204
383,2018-07-12,175.941406,265.513733
384,2018-07-13,176.088455,265.722809
385,2018-07-16,175.666885,265.485229
386,2018-07-17,176.735504,266.559143
387,2018-07-18,176.402191,267.119965
388,2018-07-19,175.51985200000001,266.112488
389,2018-07-20,175.48062099999999,265.808319
390,2018-07-23,176.039429,266.302521
391,2018-07-24,176.764923,267.64267
392,2018-07-25,179.23551899999998,269.923615
393,2018-07-26,176.519836,269.286865
394,2018-07-27,174.137482,267.462036
395,2018-07-30,171.676712,266.064972
396,2018-07-31,172.990402,267.376465
397,2018-08-01,173.647247,266.92981000000003
398,2018-08-02,176.01001000000002,268.383972
399,2018-08-03,176.54924,269.533936
400,2018-08-06,177.58847,270.522339
401,2018-08-07,178.23551899999998,271.415771
402,2018-08-08,178.451202,271.301666
403,2018-08-09,178.343353,270.931061
404,2018-08-10,176.980637,269.115723
405,2018-08-13,176.784546,268.10836800000004
406,2018-08-14,177.892395,269.819061
407,2018-08-15,175.71589699999998,267.80422999999996
408,2018-08-16,176.29435700000002,269.971069
409,2018-08-17,176.333542,270.921539
410,2018-08-20,176.176697,271.501343
411,2018-08-21,176.82376100000002,272.138062
412,2018-08-22,177.51001000000002,271.976501
413,2018-08-23,177.25512700000002,271.615356
414,2018-08-24,178.902176,273.25
415,2018-08-27,180.725723,275.40741
416,2018-08-28,180.99041699999998,275.540497
417,2018-08-29,183.07865900000002,277.023102
418,2018-08-30,182.755142,275.901672
419,2018-08-31,182.990433,275.911133
420,2018-09-04,182.206131,275.435944
421,2018-09-05,179.85318,274.694611
422,2018-09-06,178.245331,273.867798
423,2018-09-07,177.559021,273.33554100000003
424,2018-09-10,178.15708899999998,273.81073
425,2018-09-11,179.529663,274.713593
426,2018-09-12,179.000229,274.78018199999997
427,2018-09-13,180.912003,276.405334
428,2018-09-14,180.382599,276.45282000000003
429,2018-09-17,177.784515,274.98919700000005
430,2018-09-18,179.255142,276.481384
431,2018-09-19,179.117874,276.77600099999995
432,2018-09-20,181.098267,279.018982
433,2018-09-21,180.108078,278.764008
434,2018-09-24,180.608963,277.837982
435,2018-09-25,180.854492,277.580231
436,2018-09-26,180.982208,276.74963399999996
437,2018-09-27,182.514359,277.52288799999997
438,2018-09-28,182.475052,277.551575
439,2018-10-01,182.848282,278.515869
440,2018-10-02,182.435791,278.35348500000003
441,2018-10-03,182.632233,278.506256
442,2018-10-04,179.1259,276.329529
443,2018-10-05,176.935699,274.782898
444,2018-10-08,175.855331,274.782898
445,2018-10-09,176.42498799999998,274.381927
446,2018-10-10,168.665924,265.694153
447,2018-10-11,166.57394399999998,259.84179700000004
448,2018-10-12,171.209732,263.450592
449,2018-10-15,169.13738999999998,261.97076400000003
450,2018-10-16,174.057999,267.698944
451,2018-10-17,174.126709,267.746735
452,2018-10-18,170.090057,263.880157
453,2018-10-19,169.932907,263.73703
454,2018-10-22,170.807037,262.553131
455,2018-10-23,170.17846699999998,261.216583
456,2018-10-24,162.389938,253.30206299999998
457,2018-10-25,168.00788899999998,257.846466
458,2018-10-26,163.686401,253.311615
459,2018-10-29,160.31758100000002,251.908218
460,2018-10-30,162.959595,255.641052
461,2018-10-31,166.790024,258.371552
462,2018-11-01,168.990036,261.121155
463,2018-11-02,166.35788,259.574493
464,2018-11-05,165.945374,261.006561
465,2018-11-06,167.20251499999998,262.658173
466,2018-11-07,172.44725,268.28140299999995
467,2018-11-08,171.347244,267.79443399999997
468,2018-11-09,168.459686,265.17861899999997
469,2018-11-12,163.36228899999998,260.22369399999997
470,2018-11-13,163.499786,259.73681600000003
471,2018-11-14,162.252426,257.96109
472,2018-11-15,165.090866,260.65332
473,2018-11-16,164.511414,261.331146
474,2018-11-19,159.16845700000002,256.910828
475,2018-11-20,156.32019,252.15643300000002
476,2018-11-21,157.50860600000001,253.015656
477,2018-11-23,156.36930800000002,251.32583599999998
478,2018-11-26,159.983688,255.38334700000001
479,2018-11-27,160.523865,256.242554
480,2018-11-28,165.689987,262.14263900000003
481,2018-11-29,165.149811,261.56982400000004
482,2018-11-30,166.348053,263.16418500000003
483,2018-12-03,169.255249,266.648804
484,2018-12-04,162.763168,258.00878900000004
485,2018-12-06,163.912277,257.617371
486,2018-12-07,158.500626,251.631332
487,2018-12-10,160.160446,252.10870400000002
488,2018-12-11,160.690826,252.16595499999997
489,2018-12-12,162.105118,253.43572999999998
490,2018-12-13,162.154236,253.349808
491,2018-12-14,158.205963,248.67176800000001
492,2018-12-17,154.621094,243.79324300000002
493,2018-12-18,155.593414,243.52590899999998
494,2018-12-19,151.77281200000002,239.878937
495,2018-12-20,149.572784,235.97419700000003
496,2018-12-21,144.937042,231.139191
497,2018-12-24,141.34285,225.03179900000003
498,2018-12-26,150.168182,236.40152
499,2018-12-27,150.749298,238.216446
500,2018-12-28,150.670502,237.909164
501,2018-12-31,151.941101,239.99296600000002
502,2019-01-02,152.551788,240.24263
503,2019-01-03,147.567871,234.509766
504,2019-01-04,153.8815,242.36486800000003
505,2019-01-07,155.71353100000002,244.27581800000002
506,2019-01-08,157.12204,246.570862
507,2019-01-09,158.402512,247.723206
508,2019-01-10,158.855576,248.597061
509,2019-01-11,158.274429,248.69311499999998
510,2019-01-14,156.875809,247.175873
511,2019-01-15,159.939041,250.008698
512,2019-01-16,159.9095,250.613632
513,2019-01-17,161.17025800000002,252.51499900000002
514,2019-01-18,162.7659,255.876007
515,2019-01-22,159.505661,252.418961
516,2019-01-23,159.712494,252.947128
517,2019-01-24,160.746704,253.081543
518,2019-01-25,162.667404,255.223007
519,2019-01-28,160.658066,253.283234
520,2019-01-29,159.141205,252.947128
521,2019-01-30,163.189438,256.95153799999997
522,2019-01-31,165.632172,259.20813
523,2019-02-01,164.932816,259.333008
524,2019-02-04,166.98156699999998,261.157471
525,2019-02-05,168.459015,262.252258
526,2019-02-06,167.95668,261.90655499999997
527,2019-02-07,165.70108000000002,259.409851
528,2019-02-08,166.02613799999997,259.726715
529,2019-02-11,165.868546,259.870758
530,2019-02-12,168.321121,263.21252400000003
531,2019-02-13,168.439316,264.067139
532,2019-02-14,168.646149,263.48141499999997
533,2019-02-15,169.355331,266.3526
534,2019-02-19,169.690231,266.81356800000003
535,2019-02-20,169.660675,267.351318
536,2019-02-21,169.040131,266.400696
537,2019-02-22,170.291061,268.05233799999996
538,2019-02-25,170.911575,268.417236
539,2019-02-26,171.088852,268.225189
540,2019-02-27,170.98053000000002,268.10992400000003
541,2019-02-28,170.586548,267.610535
542,2019-03-01,171.768509,269.281525
543,2019-03-04,171.79806499999998,268.302002
544,2019-03-05,171.926117,267.937073
545,2019-03-06,170.951004,266.31424
546,2019-03-07,168.852997,264.08633399999997
547,2019-03-08,168.596924,263.558197
548,2019-03-11,172.103409,267.380127
549,2019-03-12,173.048981,268.388397
550,2019-03-13,174.349121,270.16497799999996
